Wall time,Step,Value
1628839425.9533906,3140752,1435.9688720703125
1628839492.3133404,3152262,1415.94189453125
1628839563.377942,3164450,1413.336181640625
1628839620.0603561,3174476,1404.0162353515625
1628839687.418991,3186205,1402.6741943359375
1628839751.9986446,3197303,1367.5994873046875
1628839826.1802251,3209496,1350.5135498046875
1628839899.983547,3221019,1323.4991455078125
1628839967.4925044,3232253,1314.9114990234375
1628840037.7217062,3243823,1252.7335205078125
1628840108.1487644,3256288,1211.935302734375
1628840181.289323,3268204,1210.853759765625
1628840254.5768738,3280114,1178.3558349609375
1628840321.257513,3291558,1226.098876953125
1628840393.7388568,3303812,1238.4986572265625
1628840452.2619922,3314088,1261.5843505859375
1628840519.7808294,3326336,1228.3060302734375
1628840587.8052442,3338531,1231.8526611328125
1628840654.8868492,3350548,1219.713623046875
1628840711.647896,3360748,1231.087158203125
1628840765.4279604,3370141,1267.7811279296875
1628840808.6554947,3378166,1253.49560546875
1628840861.6387231,3387360,1314.5750732421875
1628840921.1044805,3397468,1330.496826171875
1628840982.7408102,3407976,1371.2352294921875
1628841045.7712893,3418676,1370.836181640625
1628841108.9013777,3429452,1418.5650634765625
1628841171.4238477,3440267,1518.8453369140625
1628841239.2349536,3451932,1515.9163818359375
1628841305.5994997,3462779,1514.4808349609375
1628841372.433918,3474213,1545.1744384765625
1628841442.5392594,3486515,1642.3887939453125
1628841509.8654969,3498553,1741.748779296875
1628841576.1392355,3509883,1752.9185791015625
1628841677.2893898,3520864,1851.0931396484375
1628841745.7442906,3532730,1878.7947998046875
1628841813.3491657,3543509,1916.260498046875
1628841875.9054458,3554409,1990.947509765625
1628841943.5435827,3565594,2051.568115234375
1628842014.3275952,3577883,2045.9874267578125
1628842080.2509952,3589432,2068.210205078125
1628842140.0097136,3599463,2055.98681640625
1628842211.2956085,3611442,2129.6728515625
1628842286.2468789,3623942,2136.18603515625
1628842357.6840398,3635864,2088.343017578125
1628842430.9991658,3648046,2061.76220703125
1628842500.3952377,3659504,2035.751708984375
1628842572.1736205,3671480,2072.112548828125
1628842642.889442,3683870,2007.1748046875
1628842715.7826505,3696370,2011.7767333984375
1628842786.2400908,3708572,2012.7891845703125
